releasedate,aw_contractperiod_startdate,aw_contractperiod_enddate,buyer,buyer_matched_name,level1,ocid,aw_supplier_name,aw_value,aw_total_suppliers,aw_value_currency
2017-06-28 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-245567-2017,People Asset Management Limited,9700000.0,1,GBP
2017-06-28 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-245567-2017,Working on Wellbeing Ltd,51800000.0,1,GBP
2017-06-28 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-245567-2017,Health Assured Limited,9700000.0,1,GBP
2019-09-12 00:00:00+00,,,Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-428964-2019,Utilidex Ltd,750000.0,1,GBP
2018-11-06 10:21:40+00,2018-06-26 00:00:00+00,2019-06-25 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-fb175ba3-da0e-40cc-9c59-836783870045,PricewaterhouseCoopers LLP,900000,1,GBP
2018-06-18 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-7067,Deep Digital Limited,91000.0,1,GBP
2018-06-18 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-7067,Deep Digital Limited,91000.0,1,GBP
2018-06-18 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-7067,Deep Digital Limited,91000.0,1,GBP
2018-06-18 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-7067,Deep Digital Limited,91000.0,1,GBP
2018-06-18 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-7067,Deep Digital Limited,91000.0,1,GBP
2018-06-18 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-7067,Deep Digital Limited,91000.0,1,GBP
2018-06-18 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-7067,Deep Digital Limited,91000.0,1,GBP
2018-06-18 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-7067,Deep Digital Limited,91000.0,1,GBP
2018-06-18 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-7067,Deep Digital Limited,91000.0,1,GBP
2018-06-18 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-7067,Deep Digital Limited,91000.0,1,GBP
2018-01-11 00:00:00+00,,,"Government Digital Service, part of Cabinet Office",,,ocds-0c46vo-0070-6048,Kainos Software Ltd,46360.0,1,GBP
2017-06-12 16:37:50+00,2017-01-04 00:00:00+00,2017-07-03 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-0cd11368-48d6-48ed-8fdb-0f3c871580d6,Mercator IT Solutions Limited,70800,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5527,Methods Business and Digital Technology Limited,165000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5527,Methods Business and Digital Technology Limited,165000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5527,Methods Business and Digital Technology Limited,165000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5527,Methods Business and Digital Technology Limited,165000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5527,Methods Business and Digital Technology Limited,165000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5527,Methods Business and Digital Technology Limited,165000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5527,Methods Business and Digital Technology Limited,165000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5527,Methods Business and Digital Technology Limited,165000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5527,Methods Business and Digital Technology Limited,165000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5527,Methods Business and Digital Technology Limited,165000.0,1,GBP
2018-02-15 00:00:00+00,,,Cabinet Office - Civil Service HR,,,ocds-0c46vo-0070-6292,Checkealos,19600.0,1,GBP
2017-06-14 00:00:00+00,,,"Government Digital Service, part of the Cabinet Office",,,ocds-0c46vo-0070-4496,Criteria Fieldwork Ltd,75270.0,1,GBP
2017-05-02 13:58:57+00,2017-01-18 00:00:00+00,2019-01-17 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-36732570-98d8-46f9-826a-dc1a3ad6557d,MMG Mobile Marketing Group,800000,1,GBP
2019-05-13 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-9657,Web Usability,8500.0,1,GBP
2019-05-13 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-9657,Web Usability,8500.0,1,GBP
2019-05-13 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-9657,Web Usability,8500.0,1,GBP
2019-05-13 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-9657,Web Usability,8500.0,1,GBP
2019-05-13 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-9657,Web Usability,8500.0,1,GBP
2019-05-13 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-9657,Web Usability,8500.0,1,GBP
2019-05-13 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-9657,Web Usability,8500.0,1,GBP
2019-05-13 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-9657,Web Usability,8500.0,1,GBP
2019-05-13 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-9657,Web Usability,8500.0,1,GBP
2019-05-13 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-9657,Web Usability,8500.0,1,GBP
2018-09-06 00:00:00+00,,,Civil Service HR (Cabinet Office),,,ocds-0c46vo-0070-7593,Devonshire Appointments Ltd,25500.0,1,GBP
2018-04-17 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-165175-2018,Taulia Inc.,30000000.0,1,GBP
2018-03-13 00:00:00+00,,,The Minister for the Cabinet Office,,,ocds-0c46vo-0133-111203-2018,CIFAS,765000.0,1,GBP
2018-08-11 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-353645-2018,Details of successfully awarded suppliers available via URL below.,12000000000.0,1,GBP
2017-05-02 16:53:41+00,2017-01-05 00:00:00+00,2017-07-04 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-1e8eeefc-3d4e-4f7b-8a5a-a9619f487d9a,Kainos Software Limited,95760,1,GBP
2017-06-13 12:10:46+00,2017-03-21 00:00:00+00,2018-03-20 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-5c8e653c-c4ba-4c0c-936d-5421206734f5,Sec-1 Ltd,28937,1,GBP
2017-12-12 15:53:06+00,2017-05-01 00:00:00+00,2018-02-28 00:00:00+00,H M GOVERNMENT CABINET OFFICE,,,ocds-0c46vo-0001-54ae2b15-0471-4017-9368-6b5e2024d6d6,Office for National Statistics,42420,1,GBP
2018-11-21 17:15:24+00,2018-09-11 00:00:00+00,2018-12-10 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-c7e100b1-f424-4e42-97fa-f9a3e818752f,Embridge Consulting (UK) Ltd,49700,1,GBP
2018-05-25 00:00:00+00,,,Civil Service HR (Cabinet Office),,,ocds-0c46vo-0070-6949,Alesto Ltd,20000.0,1,GBP
2018-04-26 00:00:00+00,,,"Government Digital Service, part of Cabinet Office",,,ocds-0c46vo-0070-6776,Methods Business and Digital Technology Limited,102960.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5529,Methods Business and Digital Technology Limited,155000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5529,Methods Business and Digital Technology Limited,155000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5529,Methods Business and Digital Technology Limited,155000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5529,Methods Business and Digital Technology Limited,155000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5529,Methods Business and Digital Technology Limited,155000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5529,Methods Business and Digital Technology Limited,155000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5529,Methods Business and Digital Technology Limited,155000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5529,Methods Business and Digital Technology Limited,155000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5529,Methods Business and Digital Technology Limited,155000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5529,Methods Business and Digital Technology Limited,155000.0,1,GBP
2017-03-30 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-119319-2017,Certified Cyber Security Services 2,,1,
2017-03-30 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-119319-2017,Certified Cyber Security Services 2,,1,
2017-03-30 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-119319-2017,Certified Cyber Security Services 2,,1,
2017-03-30 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-119319-2017,Certified Cyber Security Services 2,,1,
2017-03-30 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-119319-2017,Certified Cyber Security Services 2,,1,
2017-03-30 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-119319-2017,Certified Cyber Security Services 2,,1,
2017-03-30 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-119319-2017,Certified Cyber Security Services 2,,1,
2017-03-30 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-119319-2017,Certified Cyber Security Services 2,,1,
2017-08-16 00:00:00+00,,,"Government Digital Service, part of Cabinet Office",,,ocds-0c46vo-0070-5053,Layer 7 IT Security,39000.0,1,GBP
2017-03-21 00:00:00+00,,,"Government Digital Service, part of the Cabinet Office",,,ocds-0c46vo-0070-1701,Amberlight Change,69488.0,1,GBP
2017-09-26 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-377415-2017,CitySprint (UK) Limited,400000000.0,1,GBP
2017-09-26 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-377415-2017,Speed Couriers (Northern) Ltd,400000000.0,1,GBP
2017-09-26 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-377415-2017,The Active Collection Bureau Limited trading as ACB,400000000.0,1,GBP
2017-09-26 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-377415-2017,The Courier Company (UK) Ltd,400000000.0,1,GBP
2017-09-26 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-377415-2017,The MCL Group (int) Ltd trading as FTS,400000000.0,1,GBP
2017-09-26 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-377415-2017,TNT UK Limited,400000000.0,1,GBP
2017-09-26 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-377415-2017,Topspeed Couriers Ltd,400000000.0,1,GBP
2017-09-26 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-377415-2017,Wilsons Auctions Ltd,400000000.0,1,GBP
2017-09-26 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-377415-2017,CTS GB Ltd,400000000.0,1,GBP
2017-09-26 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-377415-2017,Data Eliminate Ltd,400000000.0,1,GBP
2017-09-26 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-377415-2017,Delivery Direct Logistics Limited,400000000.0,1,GBP
2017-09-26 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-377415-2017,DG Global Forwarding UK Ltd,400000000.0,1,GBP
2017-09-26 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-377415-2017,DX Network Services Limited,400000000.0,1,GBP
2017-09-26 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-377415-2017,Keuhne and Nagel Limited,400000000.0,1,GBP
2017-09-26 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-377415-2017,PDP Courier Services Limited,400000000.0,1,GBP
2017-09-26 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-377415-2017,Same Day PLC trading as Guardian Service,400000000.0,1,GBP
2019-03-26 15:10:57+00,2019-02-18 00:00:00+00,2021-03-31 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-21f8922d-2f0e-4520-905b-8830ada4d71b,Radio Technical Services Ltd t/a RTS Communications Limited,520000,1,GBP
2019-09-19 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-10619,Criteria Fieldwork Ltd,200000.0,1,GBP
2019-09-19 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-10619,Criteria Fieldwork Ltd,200000.0,1,GBP
2019-09-19 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-10619,Criteria Fieldwork Ltd,200000.0,1,GBP
2019-09-19 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-10619,Criteria Fieldwork Ltd,200000.0,1,GBP
2019-09-19 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-10619,Criteria Fieldwork Ltd,200000.0,1,GBP
2019-09-19 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-10619,Criteria Fieldwork Ltd,200000.0,1,GBP
2019-09-19 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-10619,Criteria Fieldwork Ltd,200000.0,1,GBP
2019-09-19 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-10619,Criteria Fieldwork Ltd,200000.0,1,GBP
2019-09-19 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-10619,Criteria Fieldwork Ltd,200000.0,1,GBP
2019-09-19 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-10619,Criteria Fieldwork Ltd,200000.0,1,GBP
2018-02-03 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-051287-2018,Alexander Mann Solutions Limited,15000000000.0,1,GBP
2017-01-07 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-007828-2017,Canon (UK) Ltd,12500000.0,1,GBP
2017-01-07 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-007828-2017,UK Print Audits Limited,1200000.0,1,GBP
2017-01-07 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-007828-2017,Cleardata UK Ltd,25000000.0,1,GBP
2017-01-07 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-007828-2017,TNT UK Ltd,25000000.0,1,GBP
2017-01-07 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-007828-2017,Williams Lea Ltd,25000000.0,1,GBP
2017-01-07 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-007828-2017,Xerox (UK) Ltd,25000000.0,1,GBP
2017-01-07 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-007828-2017,Iron Mountain (UK) Ltd,35000000.0,1,GBP
2017-01-07 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-007828-2017,TFPL,35000000.0,1,GBP
2017-01-07 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-007828-2017,EKM4 Ltd,1200000.0,1,GBP
2017-01-07 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-007828-2017,Purosolutions,1200000.0,1,GBP
2019-01-08 14:57:18+00,2018-12-20 00:00:00+00,2019-12-19 00:00:00+00,Prime Ministers Office : Cabinet Office,,,ocds-0c46vo-0001-df498c6c-8ef1-491f-b573-2bc24fa93007,CDW LIMITED,44475.72,1,GBP
2019-01-18 08:13:27+00,2018-12-17 00:00:00+00,2020-03-31 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-318408a2-33c8-43b2-a24f-ed15d1470443,Ernst &amp; Young LLP,4500000,1,GBP
2017-04-22 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-153445-2017,Quality Assurance and Testing Services for IT Systems,110000000.0,1,GBP
2017-04-22 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-153445-2017,Quality Assurance and Testing Services for IT Systems,110000000.0,1,GBP
2017-04-22 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-153445-2017,Quality Assurance and Testing for IT Systems,110000000.0,1,GBP
2017-04-22 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-153445-2017,Quality Assurance and Testing Services for IT Systems,110000000.0,1,GBP
2017-04-22 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-153445-2017,Quality Assurance and Testing for IT Systems,110000000.0,1,GBP
2017-04-22 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-153445-2017,Quality Assurance and Testing for IT Systems,110000000.0,1,GBP
2017-04-22 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-153445-2017,Quality Assurance and Testing for IT Systems,110000000.0,1,GBP
2017-04-22 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-153445-2017,Quality Assurance and Testing Services for IT Systems,110000000.0,1,GBP
2017-10-06 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-393963-2017,Please refer to URL below for details of successful Suppliers who have been awarded a Framework Agreement,50000000.0,1,GBP
2017-10-06 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-393963-2017,Please refer to URL below for details of successful Suppliers who have been awarded a Framework Agreement,950000000.0,1,GBP
2019-04-15 14:14:28+00,2019-04-01 00:00:00+00,2020-03-31 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-7f5298b2-1d16-4405-9ba7-f20bfe6eaf42,NLA MEDIA ACCESS LIMITED,14028,1,GBP
2019-05-22 12:30:18+00,2019-03-25 00:00:00+00,2020-02-17 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-f8066c6b-7792-49a5-8069-d61357a6f680,J Walter Thompson Group Ltd,185000,1,GBP
2018-11-21 12:10:26+00,2018-10-01 00:00:00+00,2020-09-30 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-e1fd7a77-8360-42ae-b7dd-7a3669fc4762,ROYAL MAIL GROUP LTD,960000,1,GBP
2019-06-21 14:04:29+00,2019-02-25 00:00:00+00,2020-02-25 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-6dc2cd69-bb7e-4fb1-b879-e1788150c06f,Prederi Limited,6000000,1,GBP
2017-11-10 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5675,IAsquare (Dialect Labs),7950.0,1,GBP
2017-11-10 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5675,IAsquare (Dialect Labs),7950.0,1,GBP
2017-11-10 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5675,IAsquare (Dialect Labs),7950.0,1,GBP
2017-11-10 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5675,IAsquare (Dialect Labs),7950.0,1,GBP
2017-11-10 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5675,IAsquare (Dialect Labs),7950.0,1,GBP
2017-11-10 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5675,IAsquare (Dialect Labs),7950.0,1,GBP
2017-11-10 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5675,IAsquare (Dialect Labs),7950.0,1,GBP
2017-11-10 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5675,IAsquare (Dialect Labs),7950.0,1,GBP
2017-11-10 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5675,IAsquare (Dialect Labs),7950.0,1,GBP
2017-11-10 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5675,IAsquare (Dialect Labs),7950.0,1,GBP
2019-05-23 15:36:35+00,2019-05-17 00:00:00+00,2020-05-16 00:00:00+00,Crown Commercial Service : Cabinet Office,,,ocds-0c46vo-0001-fc483b8c-0c2a-4337-9722-9b2c737ece5a,BOSTOCK MARKETING GROUP LTD,39100,1,GBP
2017-08-16 00:00:00+00,,,"The Minister for the Cabinet Office, part of the Crown",,,ocds-0c46vo-0133-322363-2017,Capgemini UK Plc,4000000.0,1,GBP
2019-09-13 00:00:00+00,,,"Government Digital Service, part of Cabinet Office",,,ocds-0c46vo-0070-10589,Orange Maple Ltd,37075.0,1,GBP
2017-09-07 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-350810-2017,"Please refer to URL below for details of successful Suppliers who have been awarded a Panel Agreement, subject to signature",900000000.0,1,GBP
2018-12-18 11:33:53+00,2018-05-11 00:00:00+00,2018-09-14 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-52804300-03f5-4d83-a23a-e94a1c9b79f5,Deloitte LLP,77600,1,GBP
2019-04-17 17:39:48+00,2019-03-07 00:00:00+00,2019-09-03 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-46b9ac33-4c9d-49bf-9fca-3c4bf862fa0b,JUST ENOUGH UK LIMITED,48000,1,GBP
2017-06-01 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-207958-2017,"Please refer to URL below for details of successful Suppliers who have been awarded a Framework Agreement, subject to signature",2666000000.0,1,GBP
2017-06-01 00:00:00+00,,,The Minister for the Cabinet Office acting through Crown Commercial Service,,,ocds-0c46vo-0133-207958-2017,"Please refer to URL below for details of successful Suppliers who have been awarded a Framework Agreement, subject to signature",209000000.0,1,GBP
2019-03-12 10:12:32+00,2019-03-03 00:00:00+00,2020-03-02 00:00:00+00,Government Commercial Function : Cabinet Office,,,ocds-0c46vo-0001-f7d89fd5-c87b-413e-9bb7-3204f5e901ac,"Jobvite, Inc.",16800.64,1,GBP
2019-03-25 11:49:59+00,2019-03-14 00:00:00+00,2019-07-13 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-05578cf1-77b6-4e97-a287-5d6c9b4c3af1,Atkins Ltd,28791.88,1,GBP
2019-03-28 12:29:55+00,2019-04-01 00:00:00+00,2020-06-30 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-c19c747d-5b5a-40f2-bfae-ecdc7b2dd4a1,SIX DEGREES TECHNOLOGY GROUP LIMITED,672807,1,GBP
2019-08-21 00:00:00+00,,,The Cabinet Office,,,ocds-0c46vo-0353-AUG306346,Vodafone Ltd,114000000.0,1,GBP
2019-08-20 00:00:00+00,,,The Cabinet Office,,,ocds-0c46vo-0353-AUG306120,Legal and General Resources Ltd,390000000.0,1,GBP
2019-08-19 00:00:00+00,,,The Cabinet Office,,,ocds-0c46vo-0353-AUG305882,List of successfully awarded suppliers can be accessed via the URL below,2000000000.0,1,GBP
2019-05-31 11:32:10+00,2019-04-15 00:00:00+00,2020-03-31 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-49c2cd26-9db6-4d99-b1ce-2806b449a95d,XMA LIMITED,126136,1,GBP
2019-05-31 10:22:12+00,2019-02-28 00:00:00+00,2019-03-31 00:00:00+00,Cabinet Office : Cabinet Office,,,ocds-0c46vo-0001-8c072ba6-4391-4fdb-a7d0-4c8c2cb1355a,Four Communications Group Limited,28577.5,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5526,Methods Business and Digital Technology Limited,135000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5526,Methods Business and Digital Technology Limited,135000.0,1,GBP
2017-10-23 00:00:00+00,,,Cabinet Office,CABINET OFFICE,Central Government,ocds-0c46vo-0070-5526,Methods Business and Digital Technology Limited,135000.0,1,GBP
