releasedate,aw_contractperiod_startdate,aw_contractperiod_enddate,buyer,buyer_matched_name,level1,ocid,aw_supplier_name,aw_value,aw_total_suppliers,aw_value_currency
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-07-06 14:52:48+00,2018-02-20 00:00:00+00,2018-04-02 00:00:00+00,Crown Commercial Service,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-7b087814-ca56-49eb-8d23-6f4241642b04,Deloitte LLP,250000,1,GBP
2018-11-28 13:32:13+00,2018-09-10 00:00:00+00,2018-12-31 00:00:00+00,British Business Bank,BRITISH BUSINESS BANK,Central Government,ocds-0c46vo-0001-02e7782b-b3af-4a74-9823-9bf04fe26f22,Deloitte LLP,178598,1,GBP
2018-11-28 13:32:13+00,2018-09-10 00:00:00+00,2018-12-31 00:00:00+00,British Business Bank,BRITISH BUSINESS BANK,Central Government,ocds-0c46vo-0001-02e7782b-b3af-4a74-9823-9bf04fe26f22,Deloitte LLP,178598,1,GBP
2018-11-28 13:32:13+00,2018-09-10 00:00:00+00,2018-12-31 00:00:00+00,British Business Bank,BRITISH BUSINESS BANK,Central Government,ocds-0c46vo-0001-02e7782b-b3af-4a74-9823-9bf04fe26f22,Deloitte LLP,178598,1,GBP
2018-11-28 13:32:13+00,2018-09-10 00:00:00+00,2018-12-31 00:00:00+00,British Business Bank,BRITISH BUSINESS BANK,Central Government,ocds-0c46vo-0001-02e7782b-b3af-4a74-9823-9bf04fe26f22,Deloitte LLP,178598,1,GBP
2018-11-28 13:32:13+00,2018-09-10 00:00:00+00,2018-12-31 00:00:00+00,British Business Bank,BRITISH BUSINESS BANK,Central Government,ocds-0c46vo-0001-02e7782b-b3af-4a74-9823-9bf04fe26f22,Deloitte LLP,178598,1,GBP
2018-11-28 13:32:13+00,2018-09-10 00:00:00+00,2018-12-31 00:00:00+00,British Business Bank,BRITISH BUSINESS BANK,Central Government,ocds-0c46vo-0001-02e7782b-b3af-4a74-9823-9bf04fe26f22,Deloitte LLP,178598,1,GBP
2018-11-28 13:32:13+00,2018-09-10 00:00:00+00,2018-12-31 00:00:00+00,British Business Bank,BRITISH BUSINESS BANK,Central Government,ocds-0c46vo-0001-02e7782b-b3af-4a74-9823-9bf04fe26f22,Deloitte LLP,178598,1,GBP
2018-04-09 09:59:23+00,2018-03-23 00:00:00+00,2018-05-25 00:00:00+00,"Department for Digital, Culture, Media and Sport",DEPARTMENT FOR DIGITAL CULTURE MEDIA AND SPORT,,ocds-0c46vo-0001-67b2d498-bb10-4140-ae12-7362aa32ed52,Deloitte,200000,1,GBP
2018-04-09 09:59:23+00,2018-03-23 00:00:00+00,2018-05-25 00:00:00+00,"Department for Digital, Culture, Media and Sport",DEPARTMENT FOR DIGITAL CULTURE MEDIA AND SPORT,,ocds-0c46vo-0001-67b2d498-bb10-4140-ae12-7362aa32ed52,Deloitte,200000,1,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2018-03-14 12:47:42+00,2018-04-01 00:00:00+00,2020-03-31 00:00:00+00,Foreign &amp; Commonwealth Office,FOREIGN AND COMMONWEALTH OFFICE,,ocds-0c46vo-0001-8d707c25-ea1d-496d-a50f-c507c8012b78,Deloitte LLP,0.1,39,GBP
2017-04-18 09:52:36+00,2015-12-16 00:00:00+00,2016-12-16 00:00:00+00,National Audit Office,,,ocds-0c46vo-0001-408d33c4-1d84-4dee-9114-ed6da17111b7,DELOITTE,0,1,GBP
2017-04-10 12:42:08+00,2015-05-13 00:00:00+00,2016-05-13 00:00:00+00,National Audit Office,,,ocds-0c46vo-0001-fea76b00-6d6b-4f44-aeb2-cc7324c1461d,DELOITTE,0,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE LIMITED,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE LIMITED,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE LIMITED,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE LIMITED,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE LIMITED,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE LIMITED,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE LIMITED,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE LIMITED,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE LIMITED,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE LIMITED,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE LIMITED,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE LIMITED,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE LIMITED,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE LIMITED,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE LIMITED,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2017-01-17 17:12:31+00,2016-01-23 00:00:00+00,2018-01-22 00:00:00+00,Ministry of Justice.,MINISTRY OF JUSTICE LIMITED,,ocds-0c46vo-0001-5993e9a6-d81e-404d-bdbe-caa3ec264286,Deloittes,580000,1,GBP
2018-09-28 10:22:24+00,2018-09-10 00:00:00+00,2019-01-31 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-6911f714-340b-4b3e-9c48-be980b3458c8,Deloitte LLP,158000,1,GBP
2018-09-28 10:22:24+00,2018-09-10 00:00:00+00,2019-01-31 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-6911f714-340b-4b3e-9c48-be980b3458c8,Deloitte LLP,158000,1,GBP
2018-09-28 10:22:24+00,2018-09-10 00:00:00+00,2019-01-31 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-6911f714-340b-4b3e-9c48-be980b3458c8,Deloitte LLP,158000,1,GBP
2018-09-28 10:22:24+00,2018-09-10 00:00:00+00,2019-01-31 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-6911f714-340b-4b3e-9c48-be980b3458c8,Deloitte LLP,158000,1,GBP
2018-09-28 10:22:24+00,2018-09-10 00:00:00+00,2019-01-31 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-6911f714-340b-4b3e-9c48-be980b3458c8,Deloitte LLP,158000,1,GBP
2018-09-28 10:22:24+00,2018-09-10 00:00:00+00,2019-01-31 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-6911f714-340b-4b3e-9c48-be980b3458c8,Deloitte LLP,158000,1,GBP
2018-09-28 10:22:24+00,2018-09-10 00:00:00+00,2019-01-31 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-6911f714-340b-4b3e-9c48-be980b3458c8,Deloitte LLP,158000,1,GBP
2018-09-28 10:22:24+00,2018-09-10 00:00:00+00,2019-01-31 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-6911f714-340b-4b3e-9c48-be980b3458c8,Deloitte LLP,158000,1,GBP
2018-09-28 10:22:24+00,2018-09-10 00:00:00+00,2019-01-31 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-6911f714-340b-4b3e-9c48-be980b3458c8,Deloitte LLP,158000,1,GBP
2018-09-28 10:22:24+00,2018-09-10 00:00:00+00,2019-01-31 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-6911f714-340b-4b3e-9c48-be980b3458c8,Deloitte LLP,158000,1,GBP
2018-09-28 10:22:24+00,2018-09-10 00:00:00+00,2019-01-31 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-6911f714-340b-4b3e-9c48-be980b3458c8,Deloitte LLP,158000,1,GBP
2018-09-28 10:22:24+00,2018-09-10 00:00:00+00,2019-01-31 00:00:00+00,DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,Central Government,ocds-0c46vo-0001-6911f714-340b-4b3e-9c48-be980b3458c8,Deloitte LLP,158000,1,GBP
2017-08-17 09:39:24+00,2017-08-08 00:00:00+00,2017-09-29 00:00:00+00,NHS ARDEN AND GREATER EAST MIDLANDS COMMISSIONING SUPPORT UNIT,,,ocds-0c46vo-0001-71c67137-f428-490c-abc7-a86826e1f0db,Deloitte LLP,152720,1,GBP
2017-07-11 09:33:40+00,2017-07-01 00:00:00+00,2017-07-31 00:00:00+00,CROWN COMMERCIAL SERVICE,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-2f52846a-3716-433b-968d-a971008d7d0a,Deloitte LLP,0,1,GBP
2017-04-10 14:30:58+00,2015-11-05 00:00:00+00,2016-11-05 00:00:00+00,National Audit Office,,,ocds-0c46vo-0001-3c4afaf2-51a9-47b6-b78a-a06bf4dc92e9,DELOITTE,0,1,GBP
2019-06-28 14:38:31+00,2019-05-20 00:00:00+00,2020-02-19 00:00:00+00,Ministry of Defence : Ministry of Defence,,,ocds-0c46vo-0001-d4e292c2-39ba-4938-b46c-fffddc23875b,Deloitte LLP,48000,1,GBP
2017-07-18 12:23:31+00,2017-07-02 00:00:00+00,2017-07-03 00:00:00+00,CROWN COMMERCIAL SERVICE,CROWN COMMERCIAL SERVICE,Central Government,ocds-0c46vo-0001-357d1d24-6134-4bf4-9d4b-68d079716550,deloitte LLP,0,1,GBP
2018-03-16 14:15:56+00,2018-02-15 00:00:00+00,2018-03-21 00:00:00+00,"Department for Digital, Culture, Media and Sport",DEPARTMENT FOR DIGITAL CULTURE MEDIA AND SPORT,,ocds-0c46vo-0001-370bcdc8-5e7c-4a3d-b73a-7ae85e40c1d5,Deloitte,198436,1,GBP
2018-03-16 14:15:56+00,2018-02-15 00:00:00+00,2018-03-21 00:00:00+00,"Department for Digital, Culture, Media and Sport",DEPARTMENT FOR DIGITAL CULTURE MEDIA AND SPORT,,ocds-0c46vo-0001-370bcdc8-5e7c-4a3d-b73a-7ae85e40c1d5,Deloitte,198436,1,GBP
